"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00023232","38.5069","-121.495","4.6","2020-09-20","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,"71","H,,S","89",",,W","56",",,W","  320",",,W","  330",",,W","10.1",",,W","18.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-09-21","4.92",",,W",,,,,,,"0.00",",,W,2400",,,,,"73","H,,S","91",",,W","57",",,W","  230",",,W","  220",",,W","14.1",",,W","16.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-09-22","6.49",",,W",,,,,,,"0.00",",,W,2400",,,,,"72","H,,S","89",",,W","61",",,W","  230",",,W","  230",",,W","15.0",",,W","19.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-23","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,"71","H,,S","91",",,W","56",",,W","  220",",,W","  220",",,W","15.0",",,W","19.9",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-09-24","6.71",",,W",,,,,,,"0.00",",,W,2400",,,,,"72","H,,S","90",",,W","60",",,W","  220",",,W","  220",",,W","21.0",",,W","28.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-25","4.47",",,W",,,,,,,"0.00",",,W,2400",,,,,"69","H,,S","87",",,W","58",",,W","  220",",,W","  230",",,W","13.0",",,W","16.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-26","6.49",",,W",,,,,,,"0.00",",,W,2400",,,,,"72","H,,S","91",",,W","58",",,W","  330",",,W","  320",",,W","18.1",",,W","27.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-27","9.17",",,W",,,,,,,"0.00",",,W,2400",,,,,"80","H,,S","96",",,W","68",",,W","  330",",,W","  330",",,W","16.1",",,W","28.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-28","6.26",",,W",,,,,,,"0.00",",,W,2400",,,,,"80","H,,S","100",",,W","65",",,W","  350",",,W","  360",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-29","1.12",",,W",,,,,,,"0.00",",,W,2400",,,,,"75","H,,S","95",",,W","59",",,W","  220",",,W","  230",",,W","6.0",",,W","8.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-09-30","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,"76","H,,S","102",",,W","58",",,W","  310",",,W","  300",",,W","14.1",",,W","17.0",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-01","1.12",",,W",,,,,,,"0.00",",,W,2400",,,,,"76","H,,S","95",",,W","60",",,W","  180",",,W","  170",",,W","6.0",",,W","8.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-02","1.79",",,W",,,,,,,"0.00",",,W,2400",,,,,"74","H,,S","93",",,W","60",",,W","  290",",,W","  320",",,W","8.1",",,W","12.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-03","0.67",",,W",,,,,,,"0.00",",,W,2400",,,,,"72","H,,S","95",",,W","58",",,W","   80",",,W","  250",",,W","6.0",",,W","8.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-04","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"73","H,,S","93",",,W","55",",,W","  230",",,W","  280",",,W","6.9",",,W","12.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-05","2.24",",,W",,,,,,,"0.00",",,W,2400",,,,,"72","H,,S","95",",,W","52",",,W","  320",",,W","  310",",,W","10.1",",,W","13.0",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-06","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"71","H,,S","93",",,W","54",",,W","  330",",,W","  320",",,W","8.1",",,W","10.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-07","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,"69","H,,S","86",",,W","55",",,W","  210",",,W","  220",",,W","10.1",",,W","15.0",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-08","7.38",",,W",,,,,,,"0.00",",,W,2400",,,,,"64","H,,S","74",",,W","56",",,W","  190",",,W","  200",",,W","14.1",",,W","19.9",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-09","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,"62","H,,S","75",",,W","54",",,W","  210",",,W","  170",",,W","8.9",",,W","13.0",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-10","6.93",",,W",,,,,,,"0.00",",,W,2400",,,,,"66","H,,S","79",",,W","57",",,W","  230",",,W","  220",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-11","6.04",",,W",,,,,,,"0.00",",,W,2400",,,,,"67","H,,S","84",",,W","55",",,W","  340",",,W","  330",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-12","3.13",",,W",,,,,,,"0.00",",,W,2400",,,,,"66","H,,S","88",",,W","50",",,W","  310",",,W","  320",",,W","12.1",",,W","15.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-13","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"68","H,,S","92",",,W","51",",,W","  320",",,W","  320",",,W","10.1",",,W","15.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-14","10.51",",,W",,,,,,,"0.00",",,W,2400",,,,,"74","H,,S","95",",,W","60",",,W","  330",",,W","  320",",,W","21.9",",,W","28.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-15","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,"78","H,,S","94",",,W","60",",,W","  350",",,W","  350",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-16","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,"73","H,,S","96",",,W","55",",,W","  360",",,W","  330",",,W","13.0",",,W","18.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-17","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"71","H,,S","93",",,W","51",",,W","  190",",,W","  190",",,W","6.0",",,W","8.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-18","1.79",",,W",,,,,,,"0.00",",,W,2400",,,,,"71","H,,S","92",",,W","54",",,W","  330",",,W","  320",",,W","8.9",",,W","11.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-19","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"69","H,,S","90",",,W","53",",,W","  290",",,W","  330",",,W","8.9",",,W","12.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-20","1.12",",,W",,,,,,,"0.00",",,W,2400",,,,,"68","H,,S","90",",,W","53",",,W","  290",",,W","  320",",,W","8.1",",,W","10.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-21","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"68","H,,S","88",",,W","52",",,W","  360",",,W","  340",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-22","10.29",",,W",,,,,,,"0.00",",,W,2400",,,,,"67","H,,S","80",",,W","53",",,W","  340",",,W","  330",",,W","21.0",",,W","25.9",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-23","5.37",",,W",,,,,,,"0.00",",,W,2400",,,,,"64","H,,S","79",",,W","47",",,W","  320",",,W","  300",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-24","7.38",",,W",,,,,,,"0.00",",,W,2400",,,,,"60","H,,S","72",",,W","50",",,W","  250",",,W","  220",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-25","13.20",",,W",,,,,,,"0.00",",,W,2400",,,,,"60","H,,S","71",",,W","51",",,W","  350",",,W","  350",",,W","29.1",",,W","36.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-26","15.21",",,W",,,,,,,"0.00",",,W,2400",,,,,"60","H,,S","75",",,W","49",",,W","  320",",,W","  350",",,W","23.9",",,W","33.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-27","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,"61","H,,S","75",",,W","45",",,W","  350",",,W","  270",",,W","8.9",",,W","11.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-28","0.45",",,W",,,,,,,"0.00",",,W,2400",,,,,"58","H,,S","78",",,W","41",",,W","  280",",,W","  270",",,W","6.0",",,W","6.9",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-29","0.45",",,W",,,,,,,"0.00",",,W,2400",,,,,"57","H,,S","78",",,W","42",",,W","  280",",,W","   20",",,W","4.9",",,W","8.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-10-30","0.89",",,W",,,,,,,"0.00",",,W,2400",,,,,"57","H,,S","79",",,W","42",",,W","  350",",,W","  330",",,W","8.1",",,W","11.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-10-31","1.12",",,W",,,,,,,"0.00",",,W,2400",,,,,"58","H,,S","80",",,W","42",",,W","   10",",,W","  350",",,W","8.9",",,W","12.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-01","1.34",",,W",,,,,,,"0.00",",,W,2400",,,,,"60","H,,S","81",",,W","44",",,W","  350",",,W","  340",",,W","6.9",",,W","10.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-02","0.67",",,W",,,,,,,"0.00",",,W,2400",,,,,"60","H,,S","83",",,W","44",",,W","  110",",,W","  310",",,W","6.9",",,W","8.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-03","3.13",",,W",,,,,,,"0.00",",,W,2400",,,,,"60","H,,S","78",",,W","45",",,W","  240",",,W","  210",",,W","8.1",",,W","11.0",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-04","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"58","H,,S","80",",,W","43",",,W","  310",",,W","  330",",,W","8.9",",,W","11.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-05","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"61","H,,S","81",",,W","46",",,W","  140",",,W","  140",",,W","8.9",",,W","12.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-06","7.83",",,W",,,,,,,"0.00",",,W,2400",,,,,"61","H,,S","66",",,W","45",",,W","  230",",,W","  220",",,W","21.0",",,W","27.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-07","4.92",",,W",,,,,,,"0.00","T,,W,2400",,,,,"53","H,,S","63",",,W","45",",,W","  210",",,W","  210",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-08","8.95",",,W",,,,,,,"0.00",",,W,2400",,,,,"52","H,,S","59",",,W","40",",,W","  350",",,W","  330",",,W","21.0",",,W","25.9",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-09","4.03",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","58",",,W","32",",,W","  330",",,W","  330",",,W","12.1",",,W","17.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-10","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,"45","H,,S","62",",,W","31",",,W","  130",",,W","  210",",,W","6.9",",,W","14.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-11","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,"51","H,,S","59",",,W","38",",,W","  320",",,W","  330",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-12","1.12",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","64",",,W","32",",,W","  120",",,W","  300",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-13","7.16",",,W",,,,,,,"0.04",",,W,2400",,,,,"51","H,,S","59",",,W","47",",,W","  160",",,W","  130",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-14","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,"52","H,,S","62",",,W","41",",,W","  350",",,W","  320",",,W","12.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-15","1.34",",,W",,,,,,,"0.00",",,W,2400",,,,,"50","H,,S","70",",,W","37",",,W","  320",",,W","  310",",,W","8.1",",,W","10.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-16","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"54","H,,S","69",",,W","40",",,W","  110",",,W","  130",",,W","6.9",",,W","8.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-17","6.04",",,W",,,,,,,"0.29",",,W,2400",,,,,"53","H,,S","64",",,W","46",",,W","  220",",,W","  220",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-18","8.05",",,W",,,,,,,"0.21",",,W,2400",,,,,"58","H,,S","65",",,W","48",",,W","  210",",,W","  210",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-19","4.92",",,W",,,,,,,"0.00",",,W,2400",,,,,"52","H,,S","63",",,W","42",",,W","  330",",,W","  300",",,W","16.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-20","3.13",",,W",,,,,,,"0.00",",,W,2400",,,,,"50","H,,S","65",",,W","37",",,W","  350",",,W","  300",",,W","12.1",",,W","17.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-21","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","62",",,W","33",",,W","  340",",,W","  340",",,W","8.9",",,W","12.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-22","0.89",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","63",",,W","34",",,W","  280",",,W","  290",",,W","6.9",",,W","10.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-23","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,"50","H,,S","66",",,W","37",",,W","  310",",,W","  280",",,W","12.1",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-24","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"49","H,,S","64",",,W","36",",,W","  180",",,W","   90",",,W","6.9",",,W","11.0",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-25","8.05",",,W",,,,,,,"0.00",",,W,2400",,,,,"51","H,,S","63",",,W","40",",,W","  340",",,W","  310",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-26","13.87",",,W",,,,,,,"0.00",",,W,2400",,,,,"52","H,,S","64",",,W","43",",,W","  340",",,W","  360",",,W","25.1",",,W","33.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-11-27","1.79",",,W",,,,,,,"0.00",",,W,2400",,,,,"48","H,,S","61",",,W","32",",,W","  150",",,W","  130",",,W","8.9",",,W","12.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-28","2.68",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","64",",,W","32",",,W","   10",",,W","   10",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-29","0.22",",,W",,,,,,,"0.00",",,W,2400",,,,,"44","H,,S","64",",,W","32",",,W","  320",",,W","   50",",,W","6.0",",,W","8.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-11-30","1.79",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","65",",,W","33",",,W","  280",",,W","  280",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-01","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","64",",,W","34",",,W","  350",",,W","  340",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-02","0.67",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","66",",,W","34",",,W","  300",",,W","  280",",,W","6.0",",,W","8.1",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-03","1.57",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","66",",,W","36",",,W","  310",",,W","  340",",,W","6.9",",,W","11.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-04","0.67",",,W",,,,,,,"0.00",",,W,2400",,,,,"49","H,,S","66",",,W","36",",,W","  280",",,W","  280",",,W","6.9",",,W","8.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-05","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","65",",,W","33",",,W","  260",",,W","   90",",,W","15.0",",,W","18.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-06","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,"49","H,,S","64",",,W","39",",,W","  340",",,W","  340",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-07","11.41",",,W",,,,,,,"0.00",",,W,2400",,,,,"57","H,,S","74",",,W","50",",,W","  350",",,W","  340",",,W","23.9",",,W","31.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-08","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,"52","H,,S","65",",,W","34",",,W","  150",",,W","  190",",,W","8.9",",,W","12.1",",,W",,,,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-09","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,"49","H,,S","66",",,W","35",",,W","  350",",,W","  320",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-10","3.13",",,W",,,,,,,"0.00",",,W,2400",,,,,"48","H,,S","67",",,W","34",",,W","  170",",,W","  170",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-11","3.80",",,W",,,,,,,"0.22",",,W,2400",,,,,"47","H,,S","56",",,W","35",",,W","  230",",,W","  240",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-12","6.49",",,W",,,,,,,"0.03",",,W,2400",,,,,"49","H,,S","55",",,W","41",",,W","  340",",,W","  150",",,W","15.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-13","8.28",",,W",,,,,,,"0.78",",,W,2400",,,,,"48","H,,S","53",",,W","41",",,W","  150",",,W","  160",",,W","18.1",",,W","29.1",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-14","4.03",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","56",",,W","37",",,W","  300",",,W","  320",",,W","14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-15","1.12",",,W",,,,,,,"0.00",",,W,2400",,,,,"44","H,,S","56",",,W","34",",,W","  150",",,W","  160",",,W","8.1",",,W","8.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-16","3.36",",,W",,,,,,,"0.00","T,,W,2400",,,,,"44","H,,S","54",",,W","35",",,W","  230",",,W","  150",",,W","8.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-17","6.93",",,W",,,,,,,"0.31",",,W,2400",,,,,"52","H,,S","59",",,W","44",",,W","  110",",,W","  110",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-18","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","57",",,W","35",",,W","  340",",,W","  340",",,W","13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-19","2.01",",,W",,,,,,,"0.00",",,W,2400",,,,,"44","H,,S","57",",,W","32",",,W","  350",",,W","  340",",,W","12.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-20","0.45",",,W",,,,,,,"0.00",",,W,2400",,,,,"41","H,,S","56",",,W","33",",,W","  320",",,W","  330",",,W","4.9",",,W","6.9",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-21","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,"41","H,,S","50",",,W","35",",,W","  150",",,W","  260",",,W","8.9",",,W","15.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-22","8.72",",,W",,,,,,,"0.00",",,W,2400",,,,,"44","H,,S","59",",,W","39",",,W","  330",",,W","  340",",,W","16.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-23","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,"44","H,,S","50",",,W","32",",,W","  100",",,W","  170",",,W","10.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-24","2.24",",,W",,,,,,,"0.00",",,W,2400",,,,,"41","H,,S","54",",,W","37",",,W","   80",",,W","  210",",,W","8.1",",,W","8.9",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-25","5.14",",,W",,,,,,,"0.10",",,W,2400",,,,,"46","H,,S","56",",,W","41",",,W","  200",",,W","  160",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-26","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,"53","H,,S","60",",,W","43",",,W","  230",",,W","  190",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-27","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","57",",,W","40",",,W","  350",",,W","  350",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-28","2.01",",,W",,,,,,,"0.05",",,W,2400",,,,,"49","H,,S","56",",,W","39",",,W","  340",",,W","  280",",,W","10.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-29","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","60",",,W","36",",,W","  340",",,W","  350",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2020-12-30","4.92",",,W",,,,,,,"0.05",",,W,2400",,,,,"42","H,,S","57",",,W","32",",,W","  150",",,W","  150",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2020-12-31","10.07",",,W",,,,,,,"0.00","T,,W,2400",,,,,"50","H,,S","60",",,W","44",",,W","  320",",,W","  350",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,
"USW00023232","38.5069","-121.495","4.6","2021-01-01","4.03",",,W",,,,,,,"0.01",",,W,2400",,,,,"47","H,,S","55",",,W","35",",,W","  130",",,W","  130",",,W","13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2021-01-02","2.01",",,W",,,,,,,"0.04",",,W,2400",,,,,"48","H,,S","51",",,W","46",",,W","  110",",,W","  120",",,W","10.1",",,W","14.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2021-01-03","1.57",",,W",,,,,,,"0.00","T,,W,2400",,,,,"50","H,,S","57",",,W","47",",,W","  230",",,W","  180",",,W","6.9",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2021-01-04","7.83",",,W",,,,,,,"0.21",",,W,2400",,,,,"52","H,,S","59",",,W","44",",,W","  150",",,W","  140",",,W","21.0",",,W","29.1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00023232","38.5069","-121.495","4.6","2021-01-05","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,"47","H,,S","58",",,W","35",",,W","  340",",,W","  340",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2021-01-06","3.13",",,W",,,,,,,"0.00","T,,W,2400",,,,,"44","H,,S","55",",,W","34",",,W","  110",",,W","  120",",,W","17.0",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,
"USW00023232","38.5069","-121.495","4.6","2021-01-07","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,"46","H,,S","53",",,W","37",",,W","  340",",,W","  340",",,W","13.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
